Incident ID,Incident Date,State,City Or County,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
2635020,2023-06-23,New Mexico,Albuquerque,Kennedy Middle School,0,1,0,0,1,BERNALILLO,35001,2114371,671586.0
2627627,2023-06-16,Massachusetts,Boston,John D. O'Bryant School of Mathematics and Science,0,0,0,0,1,SUFFOLK,25025,7001399,768425.0
2627865,2023-06-15,Louisiana,Shreveport,Northwood High School,0,0,0,0,1,CADDO,22017,4573749,226386.0
2625692,2023-06-13,Massachusetts,Quincy,Central Middle School,0,0,0,0,0,NORFOLK,25021,7001399,727473.0
2625367,2023-06-12,New York,Freeport,Freeport High School,0,0,0,0,1,NASSAU,36059,19571216,1381715.0
2621053,2023-06-09,District of Columbia,Washington,Turner Elementary School,0,1,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
2620907,2023-06-09,Maryland,Bowie (Mitchellville),Non-Traditional Program 9-12 North,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2620379,2023-06-08,Pennsylvania,Uniontown,Uniontown Area High School,0,0,0,0,0,FAYETTE,42051,12961683,123915.0
2619530,2023-06-07,Texas,San Antonio,Veterans Memorial High School,0,0,0,0,2,BEXAR,48029,30503301,2087679.0
2619238,2023-06-07,Wisconsin,Milwaukee,,0,0,0,0,0,MILWAUKEE,55079,5910955,916205.0
2618358,2023-06-06,Virginia,Richmond,Virginia Commonwealth University - Altria Theater,2,5,0,0,1,RICHMOND CITY,51760,8715698,229247.0
2618525,2023-06-06,Pennsylvania,Philadelphia,First Philadelphia Preparatory Charter School,0,0,0,0,1,PHILADELPHIA,42101,12961683,1550542.0
2617497,2023-06-05,Utah,Salt Lake City,Highland High School,0,0,0,0,2,SALT LAKE,49035,3417734,1185813.0
2617124,2023-06-05,Michigan,Warren,Michigan Collegiate High School,0,0,0,0,1,MACOMB,26099,10037261,875101.0
2618343,2023-06-02,Wisconsin,Madison,La Follette High School,0,0,0,0,1,DANE,55025,5910955,575347.0
2616067,2023-06-02,California,San Mateo,San Mateo High School,0,0,0,0,2,SAN MATEO,06081,38965193,726353.0
2614659,2023-06-02,New York,Staten Island,Ralph R. McKee Career and Technical Education High School,0,0,0,0,1,RICHMOND,36085,19571216,490687.0
2758087,2023-06-01,Kentucky,Louisville,Klondike Elementary School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2639325,2023-06-01,Michigan,Bridgeport,Bridgeport High School,0,0,0,0,1,SAGINAW,26145,10037261,187782.0
2614603,2023-05-31,California,Menifee,Ethan Chase Middle School,0,0,0,0,1,RIVERSIDE,06065,38965193,2492442.0
2613532,2023-05-31,Virginia,Richmond,John Rolfe Middle School,0,0,0,0,1,RICHMOND CITY,51760,8715698,229247.0
2617161,2023-05-31,Michigan,Harper Woods,Harper Woods High School,0,0,0,0,1,WAYNE,26163,10037261,1751169.0
2613950,2023-05-31,Indiana,Columbia City,Indian Springs Middle School,0,0,0,0,0,WHITLEY,18183,6862199,34742.0
2608980,2023-05-26,Texas,San Antonio,Wood Middle School,0,0,0,0,1,BEXAR,48029,30503301,2087679.0
2609942,2023-05-26,California,Moreno Valley,Rancho Verde High School,0,0,0,0,1,RIVERSIDE,06065,38965193,2492442.0
2608891,2023-05-26,Texas,Houston,Westfield High School,0,0,0,0,2,HARRIS,48201,30503301,4835125.0
2608570,2023-05-25,Indiana,Indianapolis,Herron-Riverside High School,0,0,0,0,1,MARION,18097,6862199,968460.0
2608159,2023-05-25,Arizona,Tucson,Pima Partnership Academy,0,0,0,0,1,PIMA,04019,7431344,1063162.0
2608256,2023-05-25,Hawaii,Kapolei,Kapolei Middle School,0,0,0,0,1,HONOLULU,15003,1435138,989408.0
2609086,2023-05-24,Texas,Dallas,Woodrow Wilson High School,0,0,0,0,1,DALLAS,48113,30503301,2606358.0
2606670,2023-05-24,North Carolina,Greenville,J. H. Rose High School,0,1,0,0,3,PITT,37147,10835491,175119.0
2607974,2023-05-24,Utah,American Fork,American Fork Junior High School,0,0,0,0,1,UTAH,49049,3417734,719174.0
2606987,2023-05-24,California,Santa Maria,Pioneer Valley High School,0,0,0,0,1,SANTA BARBARA,06083,38965193,441257.0
2606723,2023-05-24,Pennsylvania,Pittsburgh,Oliver Citywide Academy,1,0,0,0,1,ALLEGHENY,42003,12961683,1224825.0
2606261,2023-05-23,Kentucky,Louisville,Conway Middle School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2608839,2023-05-23,Texas,Houston,James B Harvard Elementary School,0,0,0,0,1,HARRIS,48201,30503301,4835125.0
2605505,2023-05-22,Ohio,Columbus,East High School,0,0,0,0,2,FRANKLIN,39049,11785935,1326063.0
2608988,2023-05-22,Missouri,Kansas City,Golden Oaks Elementary School,0,0,0,0,0,JACKSON,29095,6196156,718560.0
2606091,2023-05-22,Michigan,Ypsilanti,,0,0,0,0,2,WASHTENAW,26161,10037261,365536.0
2605863,2023-05-22,Utah,Salt Lake City (Kearns),Kearns High School,0,0,0,0,0,SALT LAKE,49035,3417734,1185813.0
2606557,2023-05-22,California,San Diego,Myrtle S Finney Elementary School,0,0,0,0,0,SAN DIEGO,06073,38965193,3269973.0
2605406,2023-05-22,Massachusetts,Danvers,St. John's Preparatory School,0,0,0,0,0,ESSEX,25009,7001399,810089.0
2605147,2023-05-19,Louisiana,Garyville,Garyville/Mt. Airy Math and Science Magnet School,0,0,0,0,3,ST JOHN THE BAPTIST,22095,4573749,39592.0
2602735,2023-05-19,Virginia,Fredericksburg,Chancellor Middle School,0,0,0,0,1,FREDERICKSBURG CITY,51630,8715698,28928.0
2603051,2023-05-19,Alabama,Harvest,Sparkman High School,0,0,0,0,0,MADISON,01089,5108468,412600.0
2602748,2023-05-19,Arizona,Phoenix,Bostrom High School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2602920,2023-05-18,Florida,Saint Petersburg,Gibbs High School,0,0,0,0,2,PINELLAS,12103,22610726,961596.0
2608157,2023-05-18,New York,Clarence,Ledgeview Elementary School,0,0,0,0,0,ERIE,36029,19571216,946147.0
2602744,2023-05-18,Virginia,Norfolk,Blair Middle School,0,0,0,0,1,NORFOLK CITY,51710,8715698,230930.0
2601586,2023-05-18,Maryland,Cheltenham,Non-Traditional Program 9-12 South School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2602362,2023-05-18,Illinois,Pleasant Hill,Pleasant Hill CUSD #3,0,0,0,0,1,PIKE,17149,12549689,14342.0
2603169,2023-05-18,Georgia,Marietta,Marietta High School,0,0,0,0,1,COBB,13067,11029227,776743.0
2602538,2023-05-17,Texas,El Paso,Chapin High School,0,0,0,0,1,EL PASO,48141,30503301,869880.0
2601866,2023-05-17,Illinois,El Paso,El Paso Gridley High School,0,0,0,0,0,WOODFORD,17203,12549689,38285.0
2602624,2023-05-17,California,San Jose,Willow Glen High School,0,0,0,0,1,SANTA CLARA,06085,38965193,1877592.0
2602282,2023-05-17,Nevada,North Las Vegas,Cheyenne High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2600877,2023-05-17,Louisiana,Shreveport,C.E. Byrd High School,0,0,0,0,1,CADDO,22017,4573749,226386.0
2600771,2023-05-17,District of Columbia,Washington,Roosevelt High School,1,0,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
2601213,2023-05-16,Texas,Houston,Sam Houston High School,0,0,0,0,1,HARRIS,48201,30503301,4835125.0
2601208,2023-05-16,Texas,Corpus Christi,Richard King High School,0,0,0,0,2,NUECES,48355,30503301,352289.0
2600273,2023-05-16,Virginia,Glen Allen,Longdale Elementary School,0,0,0,0,0,HENRICO,51087,8715698,334760.0
2599890,2023-05-16,Mississippi,New Augusta,Perry Central High School,0,0,0,0,0,PERRY,28111,2939690,11315.0
2600061,2023-05-16,Nebraska,Omaha,Monroe Middle School,0,0,0,0,1,DOUGLAS,31055,1978379,589540.0
2603652,2023-05-16,New Jersey,Paterson,Paterson School No. 21,0,0,0,0,1,PASSAIC,34031,9290841,513395.0
2601542,2023-05-15,Indiana,Indianapolis,Indianapolis Metropolitan High School,0,0,0,0,2,MARION,18097,6862199,968460.0
2599399,2023-05-15,Oklahoma,Oklahoma City,Webster Middle School,0,0,0,0,1,OKLAHOMA,40109,4053824,808866.0
2700853,2023-05-12,Ohio,Dayton,Edwin Joel Brown Middle School,0,0,0,0,1,MONTGOMERY,39113,11785935,533796.0
2596672,2023-05-12,South Carolina,Bennettsville,Bennettsville Primary School,0,0,0,0,0,MARLBORO,45069,5373555,25704.0
2597548,2023-05-12,Nebraska,Chadron,Chadron State College,0,0,0,0,1,DAWES,31045,1978379,8133.0
2598506,2023-05-12,Georgia,Loganville,Grayson High School,0,0,0,0,2,WALTON,13297,11029227,106702.0
2596876,2023-05-12,Tennessee,Lenoir City,Lenoir City High School,1,0,0,0,0,LOUDON,47105,7126489,60591.0
2596869,2023-05-12,Kentucky,Waddy,Heritage Elementary School,0,0,0,0,1,SHELBY,21211,4526154,49515.0
2602947,2023-05-12,Washington,Toppenish,Toppenish Middle School bus,0,0,0,0,1,YAKIMA,53077,7812880,256643.0
2600371,2023-05-12,Alabama,Cordova,Bankhead Middle School,0,0,0,0,0,WALKER,01127,5108468,64728.0
2595630,2023-05-11,Texas,Odessa,Permian High School,0,0,0,0,1,ECTOR,48135,30503301,164494.0
2596514,2023-05-11,Pennsylvania,Reading,Northwest Middle School,0,0,0,0,1,BERKS,42011,12961683,432821.0
2595852,2023-05-11,Utah,Tooele,Tooele Junior High School,0,0,0,0,0,TOOELE,49045,3417734,82051.0
2594693,2023-05-10,Illinois,Richton Park,Neil Armstrong Elementary School,0,0,0,0,1,COOK,17031,12549689,5087072.0
2596668,2023-05-10,Illinois,Glen Ellyn,Glenbard South High School,0,0,0,0,1,DUPAGE,17043,12549689,921213.0
2594642,2023-05-10,Virginia,Gretna,Gretna Middle School,0,0,0,0,1,PITTSYLVANIA,51143,8715698,59571.0
2595044,2023-05-10,Texas,Amarillo,Palo Duro High School,0,0,0,0,1,POTTER,48375,30503301,114647.0
2594470,2023-05-10,Michigan,Grand Rapids,Stocking Elementary School,0,0,0,0,0,KENT,26081,10037261,661354.0
2596329,2023-05-10,Wisconsin,Milwaukee,Rocketship Transformation Prep,0,0,0,0,1,MILWAUKEE,55079,5910955,916205.0
2593641,2023-05-09,Alabama,Oakman,Oakman Middle School,0,0,0,0,2,WALKER,01127,5108468,64728.0
2593442,2023-05-09,Virginia,Chesterfield,Matoaca High School,0,0,0,0,1,CHESTERFIELD,51041,8715698,383876.0
2594567,2023-05-09,Florida,Deltona,Galaxy Middle School,0,0,0,0,1,VOLUSIA,12127,22610726,590357.0
2594090,2023-05-09,Arizona,Peoria,Alta Loma Elementary School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2593508,2023-05-09,Pennsylvania,Philadelphia,Grover Washington Middle School,0,0,0,0,2,PHILADELPHIA,42101,12961683,1550542.0
2594978,2023-05-09,Ohio,Warren (Champion),Central Elementary School,0,0,0,0,0,TRUMBULL,39155,11785935,200373.0
2596538,2023-05-08,Texas,Lubbock,Coronado High School,0,0,0,0,0,LUBBOCK,48303,30503301,320940.0
2592201,2023-05-08,North Carolina,Indian Trail,Sun Valley Middle School,0,0,0,0,0,UNION,37179,10835491,256452.0
2596580,2023-05-08,South Carolina,Summerville,Summerville High School,0,0,0,0,1,DORCHESTER,45035,5373555,169833.0
2595641,2023-05-08,Mississippi,Bay Saint Louis,,0,0,0,0,1,HANCOCK,28045,2939690,46159.0
2596042,2023-05-08,New Hampshire,New Ipswich,Mascenic Regional High School,0,0,0,0,0,HILLSBOROUGH,33011,1402054,427354.0
2591797,2023-05-08,Nevada,Las Vegas,Ed Von Tobel Middle School,0,1,0,0,2,CLARK,32003,3194176,2336573.0
2592366,2023-05-08,Pennsylvania,Philadelphia,E. Washington Rhodes Elementary School,0,0,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2589416,2023-05-05,Texas,Irving,MacArthur High School,0,0,0,0,2,DALLAS,48113,30503301,2606358.0
2590615,2023-05-05,Texas,Bullard,Bullard Primary School,0,0,0,0,1,SMITH,48423,30503301,245209.0
2594601,2023-05-04,Mississippi,Bay Saint Louis,Bay High School,0,0,0,0,1,HANCOCK,28045,2939690,46159.0
2589282,2023-05-04,North Carolina,Wilmington,Eugene Ashley High School,0,0,0,0,1,NEW HANOVER,37129,10835491,238852.0
2588807,2023-05-04,Nevada,Las Vegas,Herbert A Derfelt Elementary School,0,0,0,0,0,CLARK,32003,3194176,2336573.0
2589251,2023-05-04,Wisconsin,Kenosha,Bradford High School,0,0,0,0,1,KENOSHA,55059,5910955,167488.0
2588497,2023-05-04,Maryland,Hyattsville (Landover),G. James Gholson Middle School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2588363,2023-05-04,Texas,Sugar Land,Issac H Kempner Senior High School,0,0,0,0,1,FORT BEND,48157,30503301,916778.0
2588059,2023-05-03,Minnesota,Mankato,Mankato West High School,0,0,0,0,1,BLUE EARTH,27013,5737915,70006.0
2588647,2023-05-03,Michigan,Muskegon,Muskegon Covenant Academy,0,0,0,0,1,MUSKEGON,26121,10037261,176564.0
2587545,2023-05-03,Michigan,Grand Rapids,Cesar E. Chavez Elementary School,0,0,0,0,0,KENT,26081,10037261,661354.0
2587905,2023-05-03,Kansas,Lawrence,Free State High School,0,0,0,0,1,DOUGLAS,20045,2940546,120553.0
2587625,2023-05-03,North Carolina,Winston Salem (Winston-salem),Forsyth Technical Community College,0,0,0,0,0,FORSYTH,37067,10835491,392921.0
2588938,2023-05-03,Florida,Gainesville,Meadowbrook Elementary School,0,0,0,0,0,ALACHUA,12001,22610726,285994.0
2586871,2023-05-02,Virginia,Waynesboro,William Perry Elementary School,0,0,0,0,0,WAYNESBORO CITY,51820,8715698,23182.0
2588804,2023-05-02,Virginia,Woodbridge,Fred Lynn Middle School,0,0,0,0,1,PRINCE WILLIAM,51153,8715698,489640.0
2587574,2023-05-02,Minnesota,Saint Paul,St. Paul College,0,0,0,1,0,RAMSEY,27123,5737915,536075.0
2588357,2023-05-02,South Carolina,Charleston,McClennan Banks Parking Garage / K Lot,0,0,0,0,1,CHARLESTON,45019,5373555,424367.0
2594378,2023-05-02,Indiana,Gary,Gary Middle College,0,0,0,0,1,LAKE,18089,6862199,500598.0
2587217,2023-05-02,Ohio,Cleveland (Pepper Pike),Orange High School,0,0,0,0,1,CUYAHOGA,39035,11785935,1233088.0
2588102,2023-05-02,Kentucky,Louisville (Shively),Western High School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2588224,2023-05-01,Maryland,Oxon Hill,,0,0,0,0,3,PRINCE GEORGES,24033,6180253,947430.0
2588513,2023-05-01,Indiana,Fort Wayne,Summit Middle School,0,0,0,0,0,ALLEN,18003,6862199,394545.0
2586673,2023-05-01,Pennsylvania,Mc Kees Rocks (Mckees Rocks),Sto-Rox Jr./Sr. High School,0,0,0,0,0,ALLEGHENY,42003,12961683,1224825.0
2586600,2023-05-01,California,Los Angeles,Los Angeles High School,0,0,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2585980,2023-05-01,Michigan,Flint,International Academy,0,1,0,0,1,GENESEE,26049,10037261,401522.0
2585445,2023-04-30,California,Palmdale,Pete Knight High School,0,0,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2589008,2023-04-29,Virginia,Springfield,Dominion Defense,0,0,0,0,2,FAIRFAX,51600,8715698,25144.0
2584191,2023-04-29,Florida,Tallahassee,Florida State University - Degraff Hall,0,1,0,0,1,LEON,12073,22610726,296913.0
2584547,2023-04-28,Colorado,Colorado Springs,Roy J Wasson Academic Campus,0,0,0,0,1,EL PASO,08041,5877610,744215.0
2583557,2023-04-28,Tennessee,Knoxville,West High School,0,1,0,0,1,KNOX,47093,7126489,500669.0
2583495,2023-04-28,South Carolina,Swansea,Sandy Run K8 School,0,0,0,0,0,LEXINGTON,45063,5373555,309528.0
2587436,2023-04-28,Texas,Houston,Cesar Chavez High School,0,0,0,0,2,HARRIS,48201,30503301,4835125.0
2584202,2023-04-28,Texas,Houston,YES Prep North Forest Secondary School,0,0,0,0,1,HARRIS,48201,30503301,4835125.0
2583940,2023-04-28,Kentucky,Louisville,Iroquois High School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2582779,2023-04-27,Virginia,Richmond,George Wythe High School,0,2,0,0,1,RICHMOND CITY,51760,8715698,229247.0
2585794,2023-04-27,Wisconsin,Milwaukee,Audubon Tech Middle/High School,0,0,0,0,1,MILWAUKEE,55079,5910955,916205.0
2610971,2023-04-27,New York,Lake Katrine,M. Clifford Miller Middle School,0,0,0,0,1,ULSTER,36111,19571216,182333.0
2583241,2023-04-27,North Carolina,Reidsville,Reidsville Middle School,0,0,0,0,0,ROCKINGHAM,37157,10835491,92518.0
2582770,2023-04-27,Connecticut,Waterbury,Crosby High School,0,0,0,0,1,NEW HAVEN,09009,3617176,
2583850,2023-04-26,Missouri,Blue Springs,Blue Springs South High School,0,0,0,0,1,JACKSON,29095,6196156,718560.0
2582305,2023-04-26,Kentucky,Louisville,Newburg Middle School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2584297,2023-04-26,Pennsylvania,Scranton,Johnson College of Technology,0,0,0,0,1,LACKAWANNA,42069,12961683,216123.0
2584232,2023-04-26,Pennsylvania,Reading,Reading Senior High School,0,0,0,0,1,BERKS,42011,12961683,432821.0
2593278,2023-04-26,California,Martinez,John Swett Elementary School,0,0,0,0,1,CONTRA COSTA,06013,38965193,1155025.0
2582814,2023-04-26,Florida,Panama City,Rosenwald High School,0,0,0,0,1,BAY,12005,22610726,190769.0
2582694,2023-04-26,Arkansas,Maumelle,Maumelle High School,0,0,0,0,1,PULASKI,05119,3067732,400009.0
2587592,2023-04-26,Nevada,Las Vegas,Eldorado High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2583230,2023-04-26,New Mexico,Santa Fe,Turquoise Trail Charter School,0,0,0,0,0,SANTA FE,35049,2114371,155956.0
2582409,2023-04-26,Wisconsin,Madison,Vel Philips Memorial High School,0,0,0,0,1,DANE,55025,5910955,575347.0
2582294,2023-04-25,New York,Buffalo,Academy School #131,0,0,0,0,1,ERIE,36029,19571216,946147.0
2581021,2023-04-25,Tennessee,Nashville,Johnson Alternative Learning Center,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2587844,2023-04-25,Virginia,Marion,Marion Middle School,0,0,0,0,1,SMYTH,51173,8715698,29216.0
2581302,2023-04-25,Florida,Fort Lauderdale (Lauderdale Lakes),Park Lakes Elementary School,0,0,0,0,1,BROWARD,12011,22610726,1962531.0
2580940,2023-04-25,Colorado,Boulder,CU Boulder Williams Village,0,0,0,0,0,BOULDER,08013,5877610,326831.0
2581809,2023-04-25,Georgia,Lilburn,Trickum Middle School,0,0,0,0,0,GWINNETT,13135,11029227,983526.0
2581770,2023-04-25,North Carolina,Wilmington,Eugene Ashley High School,0,0,0,0,1,NEW HANOVER,37129,10835491,238852.0
2581218,2023-04-24,Virginia,Oak Hall,Arcadia High School,0,0,0,0,1,ACCOMACK,51001,8715698,33239.0
2582141,2023-04-24,Illinois,Belleville,Central Junior High School,0,0,0,0,1,SAINT CLAIR,17163,12549689,251018.0
2580280,2023-04-24,Illinois,Dixon,Dixon High School,0,0,0,0,1,LEE,17103,12549689,33654.0
2581967,2023-04-24,Indiana,Greentown,Eastern High School,0,0,0,0,1,HOWARD,18067,6862199,83831.0
2581131,2023-04-24,Indiana,Muncie,Central High School,0,0,0,0,0,DELAWARE,18035,6862199,112321.0
2580125,2023-04-24,Oklahoma,Oklahoma City (Midwest City),Rose State College,1,0,0,0,1,OKLAHOMA,40109,4053824,808866.0
2580098,2023-04-24,Texas,Roscoe,Roscoe Collegiate High School,1,0,0,0,0,NOLAN,48353,30503301,14306.0
